Movie_ID,Oscar_Award_ID,GG_Award_ID
1372,,
1373,,
1374,,
1375,,
1376,,
1377,,
1378,,
1379,,
1380,,
1381,,
1382,,
1383,,
1384,OWA0098,
1384,OWA0078,
1385,,
1386,,
1387,,
1388,,
1389,,
1390,,
1391,,
1392,,
1393,OWA0098,
1394,,
1395,,
1396,,
1397,,
1398,,
1399,OWA0031,
1399,OWA0047,
1399,OWA0012,
1399,OWA0020,
1399,OWA0042,
1399,OWA0024,
1400,OWA0026,GG004
1401,OWA0036,
1402,,
1403,OWA0036,
1404,,
1405,,
1406,,
1407,,
1408,,
1409,,
1410,,
1411,,
1412,,
1413,,
1414,,
1415,,
1416,,
1417,,
1418,,
1419,,
1420,,
1421,,
1422,,
1423,,
1424,,
1425,,
1426,,
1427,OWA0026,GG009
1427,OWA0088,GG009
1428,,
1429,,
1430,,
1431,,
1432,,
1433,,
1434,,
1435,,
1436,,
1437,,
1438,,
1439,,
1440,OWA0097,
1441,,
1442,,
1443,,
1444,,
1445,,
1446,,
1447,,GG016
1448,,
1449,,
1450,,
1451,,
1452,,
1453,,
1454,,
1455,,
1456,,
1457,,
1458,,
1459,,
1460,,
1461,,
1462,,
1463,,
1464,,
1465,,
1466,,
1467,,
1468,OWA0020,
1468,OWA0097,
1468,OWA0100,
1469,,
1470,,
1471,,
1472,,
1473,,
1474,,
1475,,
1476,,
1477,,
1478,,
1479,,
1480,,
1481,,
1482,,
1483,,
1484,OWA0001,GG015
1484,OWA0001,GG001
1484,OWA0001,GG011
1484,OWA0001,GG010
1484,OWA0025,GG015
1484,OWA0025,GG001
1484,OWA0025,GG011
1484,OWA0025,GG010
1484,OWA0035,GG015
1484,OWA0035,GG001
1484,OWA0035,GG011
1484,OWA0035,GG010
1484,OWA0032,GG015
1484,OWA0032,GG001
1484,OWA0032,GG011
1484,OWA0032,GG010
1484,OWA0048,GG015
1484,OWA0048,GG001
1484,OWA0048,GG011
1484,OWA0048,GG010
1484,OWA0012,GG015
1484,OWA0012,GG001
1484,OWA0012,GG011
1484,OWA0012,GG010
1484,OWA0020,GG015
1484,OWA0020,GG001
1484,OWA0020,GG011
1484,OWA0020,GG010
1484,OWA0042,GG015
1484,OWA0042,GG001
1484,OWA0042,GG011
1484,OWA0042,GG010
1484,OWA0045,GG015
1484,OWA0045,GG001
1484,OWA0045,GG011
1484,OWA0045,GG010
1484,OWA0057,GG015
1484,OWA0057,GG001
1484,OWA0057,GG011
1484,OWA0057,GG010
1484,OWA0033,GG015
1484,OWA0033,GG001
1484,OWA0033,GG011
1484,OWA0033,GG010
1485,,
1486,,
1487,,
1488,,
1489,,
1490,,
1491,,
1492,,
1493,,
1494,,
1495,,
1496,,
1497,,
1498,,
1499,,
1500,,
1501,,
1502,,
1503,,
1504,,
1505,,
1506,,
1507,OWA0061,
1508,,
1509,,
1510,,
1511,,
1512,,
1513,,
1514,,
1515,,
1516,,
1517,,
1518,,
1519,,
1520,,
1521,,
1522,,
1523,,
1524,,
1525,,
1526,OWA0001,
1526,OWA0034,
1526,OWA0055,
1527,,
1528,,
1529,,
1530,,
1531,,
1532,,
1533,,
1534,,
1535,,
1536,,
1537,,
1538,OWA0084,
1539,,
1540,,
1541,,
1542,,
1543,,
1544,,
1545,,
1546,,
1547,,
1548,,
1549,,
1550,,
1551,,
1552,,
1553,,
1554,,
1555,,
1556,OWA0061,
1557,,
1558,,
1559,OWA0020,
1559,OWA0057,
1560,,
1561,,
1562,,
1563,,
1564,,
1565,,
1566,OWA0042,
1566,OWA0022,
1567,,
1568,,
1569,,
1570,,
1571,,
1572,,
1573,,
1574,,
1575,,
1576,OWA0099,
1577,OWA0075,
1578,,
1579,,
1580,OWA0026,
1580,OWA0004,
1581,,
1582,,
1583,,
1584,,
1585,,
1586,,
1587,,
1588,,
1589,,
1590,,
1591,,
1592,,
1593,,
1594,,
1595,,
1596,,
1597,,
1598,,
1599,,
1600,,
1601,,
1602,,
1603,,
1604,,
1605,,
1606,,
1607,,
1608,,
1609,OWA0088,GG011
1610,OWA0080,GG003
1610,OWA0080,GG013
1611,,
1612,,
1613,,
1614,,
1615,,
1616,,
1617,,
1618,,
1619,,
1620,OWA0001,
1621,OWA0002,
1621,OWA0006,
1621,OWA0010,
1622,OWA0003,
1623,OWA0004,
1623,OWA0004,
1623,OWA0009,
1624,OWA0005,
1625,OWA0007,
1625,OWA0008,
1626,OWA0001,
1627,OWA0002,
1628,OWA0003,
1629,OWA0004,
1630,OWA0012,
1631,OWA0008,
1632,OWA0001,
1633,OWA0002,
1634,OWA0003,
1635,OWA0004,
1636,OWA0012,
1636,OWA0014,
1636,OWA0004,
1636,OWA0103,
1636,OWA0030,
1636,OWA0102,
1637,OWA0015,
1637,OWA0013,
1638,OWA0001,
1639,OWA0002,
1640,OWA0003,
1640,OWA0014,
1640,OWA0010,
1641,OWA0004,
1642,OWA0012,
1643,OWA0011,
1644,OWA0001,GG017
1644,OWA0011,GG017
1645,OWA0001,
1646,OWA0002,
1647,OWA0003,
1648,OWA0004,
1649,OWA0012,
1649,OWA0010,
1650,OWA0014,
1651,OWA0016,
1652,OWA0017,
1653,OWA0018,
1654,OWA0001,
1655,OWA0002,
1656,OWA0003,
1656,OWA0012,
1656,OWA0014,
1657,OWA0004,
1657,OWA0015,
1658,OWA0016,
1659,OWA0017,
1660,OWA0018,
1661,OWA0011,
1662,OWA0001,
1662,OWA0002,
1662,OWA0012,
1662,OWA0014,
1662,OWA0010,
1663,OWA0003,
1664,OWA0019,
1665,OWA0004,
1665,OWA0035,
1665,OWA0032,
1665,OWA0048,
1665,OWA0033,
1666,OWA0020,
1667,OWA0021,
1667,OWA0015,
1668,OWA0022,
1669,OWA0016,
1670,OWA0017,
1671,OWA0018,
1672,OWA0011,
1673,OWA0001,
1673,OWA0012,
1673,OWA0021,
1673,OWA0024,
1674,OWA0002,
1675,OWA0003,
1676,OWA0019,
1677,OWA0004,
1677,OWA0020,
1678,OWA0023,
1679,OWA0022,
1680,OWA0014,
1681,OWA0016,
1682,OWA0017,
1683,OWA0018,
1684,OWA0015,
1685,OWA0011,
1686,OWA0001,
1686,OWA0011,
1686,OWA0024,
1687,OWA0025,
1688,OWA0002,
1688,OWA0023,
1688,OWA0014,
1689,OWA0026,
1689,OWA0004,
1689,OWA0020,
1689,OWA0021,
1690,OWA0003,
1691,OWA0019,
1692,OWA0012,
1693,OWA0022,
1694,OWA0016,
1695,OWA0027,
1696,OWA0028,
1697,OWA0029,
1698,OWA0015,
1699,OWA0001,
1700,OWA0025,
1700,OWA0014,
1700,OWA0024,
1701,OWA0002,
1701,OWA0004,
1702,OWA0026,
1702,OWA0019,
1703,OWA0003,
1703,OWA0020,
1704,OWA0023,
1705,OWA0012,
1706,OWA0021,
1707,OWA0022,
1708,OWA0016,
1709,OWA0027,
1710,OWA0028,
1711,OWA0029,
1712,OWA0015,GG003
1713,OWA0001,
1713,OWA0011,
1714,OWA0025,
1715,OWA0002,
1715,OWA0026,
1716,OWA0003,
1716,OWA0020,
1716,OWA0030,
1717,OWA0004,
1718,OWA0012,
1718,OWA0014,
1719,OWA0021,
1720,OWA0022,
1721,OWA0016,
1722,OWA0028,
1723,OWA0029,
1724,OWA0015,
1725,OWA0024,
1726,OWA0001,GG006
1727,OWA0025,
1727,OWA0021,
1728,OWA0002,
1728,OWA0026,
1728,OWA0003,
1728,OWA0032,
1728,OWA0012,
1728,OWA0020,
1728,OWA0014,
1728,OWA0024,
1729,OWA0031,
1730,OWA0030,
1730,OWA0022,
1731,OWA0016,
1732,OWA0028,
1733,OWA0029,
1734,OWA0015,
1735,OWA0033,
1736,OWA0011,
1737,OWA0001,
1737,OWA0024,
1738,OWA0025,
1739,OWA0002,
1740,OWA0026,
1740,OWA0012,
1741,OWA0034,
1742,OWA0035,
1742,OWA0032,
1742,OWA0033,
1743,OWA0031,
1743,OWA0014,
1744,OWA0020,
1745,OWA0021,
1746,OWA0016,
1747,OWA0028,
1748,OWA0029,
1749,OWA0015,
1750,OWA0036,
1751,OWA0011,
1752,OWA0001,
1752,OWA0020,
1753,OWA0025,
1753,OWA0034,
1753,OWA0031,
1753,OWA0012,
1753,OWA0040,
1754,OWA0002,
1755,OWA0026,
1756,OWA0035,
1757,OWA0032,
1758,OWA0037,
1759,OWA0038,
1760,OWA0039,
1761,OWA0022,
1762,OWA0016,
1763,OWA0028,
1764,OWA0029,
1765,OWA0015,
1766,OWA0033,
1767,OWA0011,
1767,OWA0024,
1768,OWA0001,
1768,OWA0039,
1768,OWA0015,
1769,OWA0025,
1770,OWA0002,
1770,OWA0026,
1770,OWA0031,
1770,OWA0012,
1770,OWA0040,
1770,OWA0024,
1771,OWA0034,
1772,OWA0035,
1773,OWA0032,
1774,OWA0041,
1775,OWA0041,
1776,OWA0041,
1777,OWA0041,
1778,OWA0020,
1779,OWA0042,
1780,OWA0022,
1781,OWA0016,
1782,OWA0028,
1783,OWA0029,
1784,OWA0033,
1785,OWA0043,
1786,OWA0036,
1787,OWA0001,
1788,OWA0025,
1789,OWA0002,
1789,OWA0034,
1789,OWA0031,
1789,OWA0042,
1790,OWA0026,
1791,OWA0035,
1791,OWA0032,
1792,OWA0044,
1793,OWA0037,
1794,OWA0020,
1795,OWA0039,
1796,OWA0022,
1797,OWA0016,
1798,OWA0028,
1799,OWA0029,
1800,OWA0015,
1801,OWA0033,
1802,OWA0043,
1803,OWA0036,
1804,OWA0001,
1804,OWA0025,
1804,OWA0012,
1804,OWA0022,
1804,OWA0045,
1804,OWA0043,
1804,OWA0024,
1805,OWA0002,
1805,OWA0034,
1806,OWA0026,
1807,OWA0035,
1807,OWA0032,
1807,OWA0020,
1807,OWA0015,
1807,OWA0036,
1808,OWA0031,
1809,OWA0044,
1810,OWA0037,
1811,OWA0042,
1812,OWA0039,
1813,OWA0016,
1814,OWA0028,
1815,OWA0029,
1816,OWA0033,
1817,OWA0001,GG037
1817,OWA0001,GG038
1817,OWA0012,GG037
1817,OWA0012,GG038
1817,OWA0045,GG037
1817,OWA0045,GG038
1817,OWA0024,GG037
1817,OWA0024,GG038
1818,OWA0025,
1819,OWA0002,
1820,OWA0026,
1820,OWA0020,
1821,OWA0034,
1822,OWA0035,
1823,OWA0031,
1824,OWA0032,
1825,OWA0044,
1826,OWA0037,
1827,OWA0042,
1828,OWA0039,
1829,OWA0022,
1830,OWA0016,
1831,OWA0028,
1832,OWA0029,
1833,OWA0015,GG040
1834,OWA0033,
1835,OWA0043,
1836,OWA0036,
1837,OWA0001,GG015
1837,OWA0001,GG038
1837,OWA0025,GG015
1837,OWA0025,GG038
1837,OWA0012,GG015
1837,OWA0012,GG038
1837,OWA0020,GG015
1837,OWA0020,GG038
1837,OWA0042,GG015
1837,OWA0042,GG038
1837,OWA0045,GG015
1837,OWA0045,GG038
1837,OWA0024,GG015
1837,OWA0024,GG038
1838,OWA0002,
1839,OWA0026,GG009
1839,OWA0026,GG010
1840,OWA0034,
1840,OWA0031,
1841,OWA0035,GG037
1841,OWA0032,GG037
1842,OWA0037,
1843,OWA0039,
1843,OWA0015,
1844,OWA0022,
1845,OWA0016,
1846,OWA0028,
1847,OWA0029,
1848,OWA0033,
1849,OWA0043,
1850,OWA0036,
1851,OWA0001,GG037
1851,OWA0042,GG037
1852,OWA0025,GG012
1852,OWA0025,GG010
1852,OWA0046,GG012
1852,OWA0046,GG010
1852,OWA0024,GG012
1852,OWA0024,GG010
1853,OWA0002,
1854,OWA0026,GG032
1854,OWA0026,GG009
1854,OWA0026,GG038
1854,OWA0012,GG032
1854,OWA0012,GG009
1854,OWA0012,GG038
1854,OWA0045,GG032
1854,OWA0045,GG009
1854,OWA0045,GG038
1855,OWA0034,
1855,OWA0031,
1856,OWA0035,GG039
1856,OWA0032,GG039
1857,OWA0044,
1858,OWA0037,
1859,OWA0020,
1860,OWA0039,
1861,OWA0022,
1862,OWA0016,
1863,OWA0028,
1864,OWA0029,
1865,OWA0033,
1866,OWA0036,
1867,OWA0001,
1867,OWA0034,
1867,OWA0047,
1867,OWA0045,
1868,OWA0025,GG038
1868,OWA0025,GG011
1868,OWA0025,GG010
1868,OWA0012,GG038
1868,OWA0012,GG011
1868,OWA0012,GG010
1868,OWA0024,GG038
1868,OWA0024,GG011
1868,OWA0024,GG010
1869,OWA0002,GG038
1869,OWA0002,GG040
1870,OWA0026,
1871,OWA0035,GG013
1871,OWA0042,GG013
1872,OWA0031,
1872,OWA0020,
1873,OWA0032,
1873,OWA0048,
1874,OWA0044,
1875,OWA0037,
1876,OWA0039,
1877,OWA0022,
1878,OWA0016,
1879,OWA0028,
1880,OWA0029,
1881,OWA0015,
1882,OWA0033,
1883,OWA0046,GG012
1883,OWA0046,GG032
1883,OWA0046,GG025
1884,OWA0001,
1884,OWA0026,
1884,OWA0045,
1885,OWA0025,
1885,OWA0015,
1886,OWA0002,GG040
1886,OWA0034,GG040
1886,OWA0047,GG040
1886,OWA0042,GG040
1887,OWA0031,GG012
1887,OWA0031,GG010
1887,OWA0049,GG012
1887,OWA0049,GG010
1888,OWA0032,
1889,OWA0048,
1890,OWA0012,
1890,OWA0024,
1891,OWA0044,
1892,OWA0037,
1893,OWA0037,
1894,OWA0020,GG039
1895,OWA0039,
1896,OWA0022,
1897,OWA0016,
1898,OWA0028,
1899,OWA0029,
1900,OWA0033,
1901,OWA0046,
1902,OWA0001,
1902,OWA0053,
1903,OWA0025,
1903,OWA0047,
1903,OWA0012,
1903,OWA0045,
1903,OWA0015,
1903,OWA0024,
1904,OWA0002,
1905,OWA0026,GG009
1906,OWA0034,
1906,OWA0042,
1906,OWA0049,
1907,OWA0035,
1907,OWA0048,
1908,OWA0031,
1909,OWA0032,GG028
1909,OWA0020,GG028
1910,OWA0044,
1911,OWA0037,
1912,OWA0039,
1913,OWA0022,
1914,OWA0016,
1915,OWA0028,
1916,OWA0029,
1917,OWA0033,
1918,OWA0046,
1919,OWA0001,
1920,OWA0025,
1920,OWA0002,
1920,OWA0026,
1920,OWA0034,
1921,OWA0035,
1921,OWA0032,
1921,OWA0048,
1921,OWA0039,
1921,OWA0045,
1921,OWA0049,
1922,OWA0044,
1923,OWA0037,
1924,OWA0022,
1925,OWA0016,
1926,OWA0028,
1927,OWA0029,
1928,OWA0015,
1929,OWA0033,
1930,OWA0046,
1931,OWA0001,GG003
1931,OWA0001,GG009
1931,OWA0001,GG027
1931,OWA0020,GG003
1931,OWA0020,GG009
1931,OWA0020,GG027
1931,OWA0042,GG003
1931,OWA0042,GG009
1931,OWA0042,GG027
1931,OWA0022,GG003
1931,OWA0022,GG009
1931,OWA0022,GG027
1932,OWA0025,
1933,OWA0002,GG002
1934,OWA0026,
1934,OWA0034,
1934,OWA0031,
1934,OWA0047,
1934,OWA0024,
1935,OWA0035,
1935,OWA0048,
1935,OWA0003,
1935,OWA0053,
1936,OWA0032,
1936,OWA0012,
1937,OWA0044,
1938,OWA0037,
1939,OWA0039,GG004
1939,OWA0039,GG023
1940,OWA0045,GG001
1940,OWA0045,GG011
1940,OWA0045,GG028
1940,OWA0046,GG001
1940,OWA0046,GG011
1940,OWA0046,GG028
1941,OWA0016,
1942,OWA0028,
1943,OWA0029,
1944,OWA0015,
1945,OWA0033,
1946,OWA0049,
1947,OWA0001,
1948,OWA0025,GG010
1948,OWA0026,GG010
1948,OWA0031,GG010
1948,OWA0012,GG010
1948,OWA0020,GG010
1948,OWA0045,GG010
1948,OWA0015,GG010
1948,OWA0024,GG010
1949,OWA0002,GG002
1949,OWA0047,GG002
1949,OWA0046,GG002
1950,OWA0034,
1951,OWA0035,GG001
1951,OWA0048,GG001
1952,OWA0032,
1953,OWA0044,
1954,OWA0037,
1955,OWA0042,
1956,OWA0039,GG023
1957,OWA0022,
1958,OWA0016,
1959,OWA0028,
1960,OWA0029,
1961,OWA0033,
1962,OWA0001,GG001
1962,OWA0026,GG001
1962,OWA0034,GG001
1962,OWA0031,GG001
1962,OWA0012,GG001
1962,OWA0020,GG001
1962,OWA0045,GG001
1962,OWA0049,GG001
1963,OWA0025,
1964,OWA0002,
1964,OWA0024,
1965,OWA0035,
1965,OWA0033,
1966,OWA0032,
1966,OWA0022,
1967,OWA0047,GG012
1968,OWA0048,
1969,OWA0044,
1970,OWA0037,
1971,OWA0042,
1972,OWA0039,GG017
1973,OWA0016,
1974,OWA0028,
1975,OWA0029,
1976,OWA0015,
1977,OWA0046,GG025
1978,OWA0001,GG003
1978,OWA0012,GG003
1978,OWA0045,GG003
1978,OWA0024,GG003
1979,OWA0025,
1980,OWA0002,GG009
1980,OWA0002,GG002
1980,OWA0034,GG009
1980,OWA0034,GG002
1980,OWA0031,GG009
1980,OWA0031,GG002
1981,OWA0026,GG015
1981,OWA0026,GG001
1982,OWA0035,GG011
1982,OWA0020,GG011
1983,OWA0032,
1984,OWA0047,GG017
1985,OWA0048,
1985,OWA0042,
1985,OWA0022,
1986,OWA0044,
1987,OWA0037,
1988,OWA0039,
1988,OWA0015,
1989,OWA0016,
1990,OWA0028,
1991,OWA0029,
1992,OWA0033,
1993,OWA0046,
1994,OWA0049,
1995,OWA0001,GG004
1995,OWA0001,GG023
1995,OWA0035,GG004
1995,OWA0035,GG023
1995,OWA0048,GG004
1995,OWA0048,GG023
1995,OWA0039,GG004
1995,OWA0039,GG023
1995,OWA0015,GG004
1995,OWA0015,GG023
1996,OWA0025,
1997,OWA0002,
1998,OWA0026,
1999,OWA0034,
1999,OWA0031,
2000,OWA0032,GG001
2000,OWA0032,GG006
2000,OWA0020,GG001
2000,OWA0020,GG006
2000,OWA0042,GG001
2000,OWA0042,GG006
2000,OWA0045,GG001
2000,OWA0045,GG006
2000,OWA0051,GG001
2000,OWA0051,GG006
2001,OWA0047,
2002,OWA0012,
2003,OWA0044,
2004,OWA0037,
2005,OWA0050,
2006,OWA0016,
2007,OWA0028,
2008,OWA0029,
2009,OWA0033,
2010,OWA0046,
2011,OWA0052,
2012,OWA0001,GG003
2012,OWA0001,GG001
2012,OWA0004,GG003
2012,OWA0004,GG001
2012,OWA0012,GG003
2012,OWA0012,GG001
2012,OWA0020,GG003
2012,OWA0020,GG001
2012,OWA0021,GG003
2012,OWA0021,GG001
2012,OWA0045,GG003
2012,OWA0045,GG001
2012,OWA0055,GG003
2012,OWA0055,GG001
2013,OWA0025,GG017
2013,OWA0026,GG017
2013,OWA0003,GG017
2013,OWA0015,GG017
2014,OWA0002,GG002
2015,OWA0053,GG004
2015,OWA0053,GG023
2016,OWA0044,
2017,OWA0050,
2018,OWA0022,
2019,OWA0016,
2020,OWA0054,
2021,OWA0033,
2022,OWA0056,
2023,OWA0001,GG003
2023,OWA0026,GG003
2024,OWA0025,GG010
2025,OWA0002,
2026,OWA0003,GG030
2026,OWA0003,GG011
2026,OWA0003,GG009
2026,OWA0032,GG030
2026,OWA0032,GG011
2026,OWA0032,GG009
2026,OWA0053,GG030
2026,OWA0053,GG011
2026,OWA0053,GG009
2026,OWA0012,GG030
2026,OWA0012,GG011
2026,OWA0012,GG009
2026,OWA0020,GG030
2026,OWA0020,GG011
2026,OWA0020,GG009
2026,OWA0039,GG030
2026,OWA0039,GG011
2026,OWA0039,GG009
2026,OWA0022,GG030
2026,OWA0022,GG011
2026,OWA0022,GG009
2026,OWA0045,GG030
2026,OWA0045,GG011
2026,OWA0045,GG009
2026,OWA0055,GG030
2026,OWA0055,GG011
2026,OWA0055,GG009
2027,OWA0031,GG001
2027,OWA0056,GG001
2028,OWA0044,
2029,OWA0037,
2030,OWA0050,
2031,OWA0042,
2031,OWA0075,
2032,OWA0016,
2033,OWA0054,
2034,OWA0057,
2035,OWA0033,
2036,OWA0002,
2036,OWA0055,
2037,OWA0026,GG025
2037,OWA0034,GG025
2037,OWA0031,GG025
2038,OWA0044,
2039,OWA0050,GG022
2040,OWA0039,GG030
2041,OWA0022,
2042,OWA0016,
2043,OWA0054,
2044,OWA0056,
2045,OWA0001,GG003
2045,OWA0026,GG003
2045,OWA0055,GG003
2046,OWA0025,GG001
2046,OWA0035,GG001
2046,OWA0032,GG001
2046,OWA0048,GG001
2047,OWA0002,
2048,OWA0031,GG011
2049,OWA0047,
2050,OWA0044,
2051,OWA0037,
2052,OWA0050,GG022
2053,OWA0042,GG010
2054,OWA0039,
2055,OWA0022,
2056,OWA0016,
2057,OWA0054,
2058,OWA0057,
2059,OWA0033,
2060,OWA0001,GG003
2060,OWA0001,GG011
2060,OWA0055,GG003
2060,OWA0055,GG011
2061,OWA0002,GG022
2062,OWA0034,
2062,OWA0031,
2063,OWA0047,
2064,OWA0044,
2065,OWA0037,
2066,OWA0050,
2067,OWA0016,
2068,OWA0054,
2069,OWA0033,
2070,OWA0056,GG017
2071,OWA0025,GG002
2072,OWA0002,
2072,OWA0026,
2073,OWA0031,GG027
2073,OWA0033,GG027
2074,OWA0047,
2075,OWA0048,
2076,OWA0044,
2077,OWA0037,
2078,OWA0050,
2079,OWA0059,
2080,OWA0022,
2081,OWA0016,
2082,OWA0054,
2083,OWA0056,
2084,OWA0001,GG003
2084,OWA0001,GG025
2085,OWA0025,
2085,OWA0002,
2085,OWA0031,
2086,OWA0026,
2087,OWA0034,
2088,OWA0047,
2088,OWA0050,
2089,OWA0012,GG004
2089,OWA0012,GG017
2089,OWA0058,GG004
2089,OWA0058,GG017
2089,OWA0060,GG004
2089,OWA0060,GG017
2089,OWA0055,GG004
2089,OWA0055,GG017
2090,OWA0044,
2091,OWA0037,
2092,OWA0020,
2092,OWA0057,
2092,OWA0056,
2093,OWA0059,GG023
2094,OWA0022,
2095,OWA0016,
2096,OWA0054,
2097,OWA0061,
2098,OWA0001,GG011
2098,OWA0001,GG006
2098,OWA0035,GG011
2098,OWA0035,GG006
2098,OWA0032,GG011
2098,OWA0032,GG006
2098,OWA0048,GG011
2098,OWA0048,GG006
2098,OWA0012,GG011
2098,OWA0012,GG006
2098,OWA0059,GG011
2098,OWA0059,GG006
2098,OWA0060,GG011
2098,OWA0060,GG006
2098,OWA0057,GG011
2098,OWA0057,GG006
2099,OWA0025,
2100,OWA0026,
2100,OWA0034,
2100,OWA0031,
2101,OWA0047,
2102,OWA0044,
2103,OWA0037,
2104,OWA0050,GG024
2105,OWA0016,
2106,OWA0054,
2107,OWA0055,
2108,OWA0056,
2109,OWA0001,GG006
2110,OWA0025,
2111,OWA0002,GG021
2111,OWA0047,GG021
2111,OWA0056,GG021
2112,OWA0026,GG016
2113,OWA0034,
2113,OWA0031,
2114,OWA0044,
2115,OWA0037,
2116,OWA0050,
2117,OWA0022,
2118,OWA0016,
2119,OWA0054,
2120,OWA0061,
2121,OWA0062,
2122,OWA0001,GG003
2122,OWA0001,GG001
2122,OWA0001,GG011
2122,OWA0032,GG003
2122,OWA0032,GG001
2122,OWA0032,GG011
2122,OWA0048,GG003
2122,OWA0048,GG001
2122,OWA0048,GG011
2122,OWA0012,GG003
2122,OWA0012,GG001
2122,OWA0012,GG011
2122,OWA0060,GG003
2122,OWA0060,GG001
2122,OWA0060,GG011
2122,OWA0055,GG003
2122,OWA0055,GG001
2122,OWA0055,GG011
2123,OWA0025,
2124,OWA0002,
2124,OWA0026,
2124,OWA0034,
2124,OWA0031,
2124,OWA0047,
2125,OWA0035,
2125,OWA0062,
2126,OWA0044,
2127,OWA0037,
2128,OWA0020,
2128,OWA0057,
2128,OWA0061,
2129,OWA0050,
2129,OWA0056,
2130,OWA0063,
2130,OWA0022,
2131,OWA0059,
2132,OWA0016,
2133,OWA0054,
2134,OWA0001,GG003
2134,OWA0001,GG001
2134,OWA0020,GG003
2134,OWA0020,GG001
2134,OWA0060,GG003
2134,OWA0060,GG001
2134,OWA0057,GG003
2134,OWA0057,GG001
2134,OWA0055,GG003
2134,OWA0055,GG001
2135,OWA0025,
2136,OWA0002,
2136,OWA0056,
2137,OWA0003,GG013
2137,OWA0003,GG006
2137,OWA0003,GG014
2137,OWA0053,GG013
2137,OWA0053,GG006
2137,OWA0053,GG014
2137,OWA0059,GG013
2137,OWA0059,GG006
2137,OWA0059,GG014
2138,OWA0044,
2139,OWA0037,
2140,OWA0050,
2141,OWA0063,GG009
2142,OWA0022,GG010
2142,OWA0062,GG010
2143,OWA0016,
2144,OWA0054,
2145,OWA0001,GG012
2146,OWA0025,
2147,OWA0002,GG003
2147,OWA0002,GG001
2147,OWA0064,GG003
2147,OWA0064,GG001
2147,OWA0055,GG003
2147,OWA0055,GG001
2148,OWA0002,GG023
2149,OWA0003,GG004
2149,OWA0003,GG006
2149,OWA0012,GG004
2149,OWA0012,GG006
2149,OWA0065,GG004
2149,OWA0065,GG006
2149,OWA0060,GG004
2149,OWA0060,GG006
2149,OWA0057,GG004
2149,OWA0057,GG006
2150,OWA0004,GG016
2150,OWA0004,GG017
2150,OWA0004,GG021
2150,OWA0053,GG016
2150,OWA0053,GG017
2150,OWA0053,GG021
2151,OWA0044,
2152,OWA0037,
2153,OWA0020,
2154,OWA0050,GG022
2155,OWA0066,GG014
2156,OWA0016,
2157,OWA0054,
2158,OWA0056,
2159,OWA0001,GG003
2160,OWA0025,GG010
2161,OWA0002,GG014
2162,OWA0026,GG009
2163,OWA0003,
2163,OWA0065,
2163,OWA0057,
2164,OWA0004,
2164,OWA0064,
2164,OWA0066,
2164,OWA0067,
2165,OWA0053,GG012
2165,OWA0053,GG001
2165,OWA0053,GG011
2165,OWA0053,GG002
2166,OWA0012,GG017
2166,OWA0060,GG017
2166,OWA0055,GG017
2167,OWA0044,
2168,OWA0037,
2169,OWA0020,GG022
2169,OWA0050,GG022
2170,OWA0016,
2171,OWA0054,
2172,OWA0062,
2173,OWA0001,
2173,OWA0003,
2173,OWA0012,
2173,OWA0020,
2173,OWA0060,
2173,OWA0057,
2173,OWA0069,
2174,OWA0025,GG010
2174,OWA0004,GG010
2175,OWA0002,
2176,OWA0026,GG009
2177,OWA0053,
2178,OWA0044,
2179,OWA0037,
2180,OWA0050,
2181,OWA0068,
2182,OWA0066,
2183,OWA0016,
2184,OWA0054,
2185,OWA0062,
2186,OWA0055,GG004
2187,OWA0001,GG003
2187,OWA0001,GG011
2187,OWA0012,GG003
2187,OWA0012,GG011
2187,OWA0020,GG003
2187,OWA0020,GG011
2187,OWA0060,GG003
2187,OWA0060,GG011
2187,OWA0055,GG003
2187,OWA0055,GG011
2188,OWA0025,GG010
2188,OWA0026,GG010
2189,OWA0002,
2190,OWA0003,
2190,OWA0053,
2191,OWA0044,
2192,OWA0037,
2192,OWA0054,
2193,OWA0050,
2194,OWA0070,
2195,OWA0066,GG013
2196,OWA0072,
2197,OWA0062,
2198,OWA0025,GG004
2198,OWA0025,GG005
2198,OWA0025,GG010
2198,OWA0002,GG004
2198,OWA0002,GG005
2198,OWA0002,GG010
2198,OWA0003,GG004
2198,OWA0003,GG005
2198,OWA0003,GG010
2198,OWA0004,GG004
2198,OWA0004,GG005
2198,OWA0004,GG010
2198,OWA0012,GG004
2198,OWA0012,GG005
2198,OWA0012,GG010
2198,OWA0020,GG004
2198,OWA0020,GG005
2198,OWA0020,GG010
2198,OWA0071,GG004
2198,OWA0071,GG005
2198,OWA0071,GG010
2198,OWA0057,GG004
2198,OWA0057,GG005
2198,OWA0057,GG010
2199,OWA0026,GG017
2200,OWA0053,
2201,OWA0044,
2202,OWA0037,
2203,OWA0050,
2204,OWA0070,
2205,OWA0066,GG009
2205,OWA0073,GG009
2206,OWA0054,
2207,OWA0069,
2208,OWA0001,
2209,OWA0025,GG010
2210,OWA0002,GG005
2210,OWA0002,GG006
2211,OWA0003,
2211,OWA0053,
2211,OWA0012,
2211,OWA0020,
2211,OWA0074,
2211,OWA0060,
2211,OWA0069,
2212,OWA0004,
2213,OWA0044,
2214,OWA0037,
2215,OWA0050,
2216,OWA0070,
2216,OWA0022,
2217,OWA0072,
2218,OWA0054,
